event_id,event_time,user_id,content_id,event_type,playback_position_sec
e_0001893,2026-05-06 04:01:41,u_00003,c_0037,play_abandon,717
e_0001894,2026-04-09 11:21:51,u_00088,c_0012,play_resume,6443
e_0001895,2026-05-03 11:40:06,u_00096,c_0037,play_complete,1488
e_0001896,2026-05-27 09:04:43,u_00029,c_0016,play_pause,1962
e_0001897,2026-04-12 05:52:43,u_00095,c_0050,play_pause,3152
e_0001898,2026-05-24 02:43:19,u_00032,c_0019,play_abandon,4780
e_0001899,2026-04-07 18:33:08,u_00051,c_0016,play_start,2465
e_0001900,2026-04-01 14:46:15,u_00199,c_0021,play_start,3709
e_0001901,2026-05-13 02:10:31,u_00146,c_0027,play_pause,854
e_0001902,2026-05-26 06:18:17,u_00175,c_0002,play_start,4060
e_0001903,2026-03-30 18:50:01,u_00136,c_0023,play_start,650
e_0001904,2026-04-22 09:54:02,u_00095,c_0047,play_abandon,2300
e_0001905,2026-05-14 12:07:18,u_00082,c_0011,play_resume,6054
e_0001906,2026-04-01 07:08:31,u_00046,c_0028,play_resume,2187
e_0001907,2026-04-01 02:28:57,u_00175,c_0042,play_start,4073
e_0001908,2026-05-17 03:00:08,u_00050,c_0042,play_start,5664
e_0001909,2026-04-07 13:03:13,u_00136,c_0027,play_pause,1823
e_0001910,2026-04-29 19:23:33,u_00114,c_0030,play_complete,5586
e_0001911,2026-05-15 17:31:00,u_00083,c_0027,play_start,2282
e_0001912,2026-04-05 22:00:12,u_00016,c_0042,play_resume,6678
e_0001913,2026-03-29 06:55:59,u_00040,c_0029,play_resume,2666
e_0001914,2026-04-15 22:57:59,u_00167,c_0034,play_pause,3963
e_0001915,2026-04-11 19:55:41,u_00175,c_0012,play_pause,2619
e_0001916,2026-04-03 17:52:33,u_00119,c_0043,play_start,4949
e_0001917,2026-04-21 01:09:53,u_00078,c_0015,play_pause,6251
e_0001918,2026-04-06 03:15:55,u_00102,c_0034,play_complete,1347
e_0001919,2026-05-20 17:35:21,u_00009,c_0013,play_resume,2875
e_0001920,2026-04-24 11:48:02,u_00182,c_0010,play_start,4922
e_0001921,2026-04-21 00:19:06,u_00166,c_0012,play_complete,6423
e_0001922,2026-05-19 00:36:21,u_00064,c_0023,play_resume,6776
e_0001923,2026-05-14 16:50:50,u_00169,c_0044,play_pause,5242
e_0001924,2026-04-05 09:45:16,u_00178,c_0050,play_abandon,1557
e_0001925,2026-04-19 18:59:42,u_00134,c_0039,play_resume,6986
e_0001926,2026-04-13 16:09:38,u_00122,c_0045,play_pause,1058
e_0001927,2026-04-30 21:27:38,u_00059,c_0028,play_start,3846
e_0001928,2026-03-30 22:24:31,u_00102,c_0006,play_start,4189
e_0001929,2026-04-19 08:09:53,u_00048,c_0025,play_abandon,6610
e_0001930,2026-05-03 22:54:00,u_00041,c_0013,play_complete,1021
e_0001931,2026-05-21 12:18:06,u_00040,c_0026,play_abandon,1820
e_0001932,2026-04-22 03:48:15,u_00143,c_0044,play_start,7037
e_0001933,2026-04-07 03:32:01,u_00127,c_0043,play_resume,4375
e_0001934,2026-05-02 08:47:40,u_00067,c_0050,play_complete,6174
e_0001935,2026-05-18 17:46:16,u_00068,c_0009,play_pause,1160
e_0001936,2026-04-25 23:19:54,u_00042,c_0046,play_abandon,2392
e_0001937,2026-05-05 06:17:06,u_00065,c_0010,play_abandon,1263
e_0001938,2026-04-14 03:04:49,u_00184,c_0043,play_pause,6014
e_0001939,2026-05-24 11:48:08,u_00091,c_0026,play_abandon,2765
e_0001940,2026-04-16 22:02:36,u_00055,c_0024,play_pause,6824
e_0001941,2026-04-27 16:55:06,u_00163,c_0047,play_start,4354
e_0001942,2026-05-02 02:09:29,u_00015,c_0018,play_resume,856
e_0001943,2026-04-26 02:39:46,u_00061,c_0001,play_abandon,2497
e_0001944,2026-04-16 06:39:51,u_00198,c_0008,play_start,5406
e_0001945,2026-04-08 11:48:35,u_00019,c_0015,play_start,4167
e_0001946,2026-05-02 16:23:07,u_00074,c_0043,play_complete,5380
e_0001947,2026-05-23 13:13:43,u_00094,c_0025,play_complete,368
e_0001948,2026-05-11 05:55:09,u_00093,c_0021,play_pause,5129
e_0001949,2026-05-04 21:32:14,u_00169,c_0005,play_resume,589
e_0001950,2026-04-08 02:38:39,u_00020,c_0037,play_complete,2225
e_0001951,2026-03-29 02:54:24,u_00005,c_0037,play_complete,4853
e_0001952,2026-05-07 09:24:29,u_00055,c_0038,play_resume,6593
e_0001953,2026-04-27 23:08:52,u_00048,c_0004,play_start,2077
e_0001954,2026-05-17 02:59:56,u_00044,c_0028,play_abandon,7101
e_0001955,2026-05-21 19:13:18,u_00167,c_0032,play_start,1226
e_0001956,2026-03-28 17:23:45,u_00079,c_0005,play_complete,5081
e_0001957,2026-04-23 05:18:31,u_00104,c_0030,play_complete,297
e_0001958,2026-04-27 17:55:50,u_00145,c_0034,play_complete,4018
e_0001959,2026-05-22 04:10:49,u_00124,c_0015,play_pause,3586
e_0001960,2026-04-14 23:30:39,u_00167,c_0025,play_abandon,4345
e_0001961,2026-04-27 03:25:34,u_00137,c_0040,play_resume,1943
e_0001962,2026-03-28 03:16:24,u_00164,c_0014,play_resume,1663
e_0001963,2026-05-22 03:10:36,u_00030,c_0039,play_resume,2529
e_0001964,2026-04-25 02:13:10,u_00049,c_0002,play_abandon,5217
e_0001965,2026-05-13 20:50:58,u_00086,c_0012,play_pause,991
e_0001966,2026-05-05 23:10:38,u_00151,c_0005,play_complete,6615
e_0001967,2026-05-09 05:19:31,u_00097,c_0018,play_resume,3931
e_0001968,2026-05-24 23:51:34,u_00002,c_0046,play_abandon,3803
e_0001969,2026-05-08 06:17:12,u_00102,c_0020,play_complete,4066
e_0001970,2026-04-21 09:22:32,u_00103,c_0020,play_resume,729
e_0001971,2026-05-03 12:32:16,u_00108,c_0013,play_start,2104
e_0001972,2026-05-26 10:44:38,u_00085,c_0003,play_resume,5726
e_0001973,2026-05-15 22:22:13,u_00057,c_0031,play_complete,2231
e_0001974,2026-04-18 18:30:32,u_00145,c_0028,play_start,900
e_0001975,2026-04-16 12:51:24,u_00163,c_0037,play_complete,1824
e_0001976,2026-05-24 01:36:23,u_00083,c_0014,play_complete,5890
e_0001977,2026-05-04 12:52:50,u_00003,c_0012,play_abandon,1319
e_0001978,2026-04-14 17:32:41,u_00119,c_0027,play_pause,641
e_0001979,2026-05-09 07:20:06,u_00081,c_0040,play_abandon,6885
e_0001980,2026-05-06 04:34:38,u_00146,c_0049,play_resume,3391
e_0001981,2026-05-12 14:38:12,u_00169,c_0028,play_resume,7165
e_0001982,2026-05-13 14:14:44,u_00075,c_0048,play_start,6485
e_0001983,2026-05-20 11:23:01,u_00079,c_0040,play_abandon,4825
e_0001984,2026-04-19 16:06:15,u_00063,c_0049,play_resume,2259
e_0001985,2026-05-09 16:23:04,u_00149,c_0029,play_resume,7184
e_0001986,2026-05-26 07:11:17,u_00105,c_0017,play_abandon,1403
e_0001987,2026-05-24 05:38:28,u_00038,c_0015,play_complete,1051
e_0001988,2026-04-27 00:00:47,u_00155,c_0047,play_abandon,5480
e_0001989,2026-04-08 07:22:06,u_00137,c_0042,play_resume,817
e_0001990,2026-05-21 23:02:12,u_00064,c_0011,play_abandon,3649
e_0001991,2026-04-13 18:52:05,u_00034,c_0004,play_complete,6239
e_0001992,2026-05-07 14:02:06,u_00012,c_0031,play_abandon,2848
e_0001993,2026-04-17 01:09:34,u_00050,c_0019,play_resume,2758
e_0001994,2026-05-19 19:57:45,u_00121,c_0038,play_start,351
e_0001995,2026-04-21 10:05:41,u_00078,c_0018,play_complete,525
e_0001996,2026-04-18 16:23:57,u_00038,c_0047,play_start,1158
e_0001997,2026-05-21 19:10:53,u_00189,c_0023,play_pause,6011
e_0001998,2026-04-03 11:04:38,u_00119,c_0022,play_abandon,5791
e_0001999,2026-05-15 13:22:39,u_00153,c_0026,play_complete,18
e_0002000,2026-04-06 21:00:24,u_00143,c_0028,play_abandon,1789
e_0000009,2026-04-26 14:14:36,u_00162,c_0014,play_start,6637
e_0000034,2026-05-25 21:52:28,u_00066,c_0049,play_resume,2978
e_0000091,2026-05-13 20:51:35,u_00163,c_0010,play_start,2243
e_0000047,2026-04-17 21:36:02,u_00017,c_0022,play_resume,6373
e_0000071,2026-04-25 22:00:31,u_00079,c_0042,play_abandon,6949
e_0000039,2026-05-19 04:24:47,u_00077,c_0014,play_abandon,2941
e_0000025,2026-05-20 21:52:29,u_00003,c_0008,play_abandon,1842
e_0000034,2026-05-25 21:52:28,u_00066,c_0049,play_resume,2978
e_0000090,2026-04-18 18:47:06,u_00187,c_0033,play_abandon,5152
e_0000042,2026-03-28 01:50:26,u_00174,c_0028,play_pause,578
e_0000051,2026-04-13 05:04:42,u_00136,c_0023,play_abandon,2220
e_0000050,2026-04-01 14:22:08,u_00135,c_0047,play_complete,782
e_0000029,2026-05-26 11:24:08,u_00104,c_0045,play_abandon,6418
e_0000011,2026-03-29 18:05:29,u_00189,c_0004,play_complete,2450
e_0000010,2026-04-05 01:46:06,u_00086,c_0010,play_pause,5737
e_0000029,2026-05-26 11:24:08,u_00104,c_0045,play_abandon,6418
e_0000070,2026-05-27 00:19:24,u_00068,c_0014,play_complete,1781
e_0000071,2026-04-25 22:00:31,u_00079,c_0042,play_abandon,6949
e_0000048,2026-04-02 16:43:00,u_00070,c_0010,play_start,3089
e_0000007,2026-04-19 14:50:13,u_00117,c_0010,play_start,4906
e_BAD27,2026-06-26 00:00:00,u_00076,c_0012,play_pause,6789
e_BAD21,2026-06-11 00:00:00,u_00172,c_0048,play_pause,274
e_BAD32,2026-06-25 00:00:00,u_00050,c_0020,play_complete,2398
e_BAD34,2026-06-03 00:00:00,u_00105,c_0014,play_start,153
e_BAD30,2026-06-07 00:00:00,u_00170,c_0029,play_abandon,3405
